outage_id;event_id;feeder_id;asset_id;tm_id;ilce;bolge_tipi;kesinti_tipi;baslangic;bitis;sure_dk;ekip_varis_dk;etkilenen_abone;etkilenen_kritik_musteri;kayip_enerji_kWh;ariza_nedeni;onarim_aciklamasi;ihbar_kanali;sure_supheli;sure_dolduruldu;abone_dolduruldu;varlik_tipi;aciklama_tutarsiz
OMS-2023-009681;EVT-082859;MRS-F-106;MRS-F-106-D0073;TM-11;Anamur;kirsal;PLANSIZ;2023-07-15 11:43:00;2023-07-15 15:47:12;244,2;89,9;1312;1;5873,8;HAYVAN;hayvan temasi;SCADA;0;0;0;DIREK;0
OMS-2023-004057;EVT-034565;MRS-F-066;MRS-F-066-D0205;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-15 17:57:00;2023-07-16 00:43:36;406,6;95,2;1361;0;10145,3;HAVA_KOSULLARI;ruzgar-hat sallanmasi;SCADA;0;0;0;DIREK;0
OMS-2023-003203;EVT-027447;MRS-F-059;MRS-F-059-T012;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-16 12:05:00;2023-07-16 14:54:30;169,5;18,5;1668;0;5183,3;KABLO_ARIZASI;KABLO EK YERI ARIZA;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-008223;EVT-070233;MRS-F-095;MRS-F-095-D0036;TM-10;Bozyazi;kirsal;PLANSIZ;2023-07-16 15:56:00;2023-07-16 19:11:12;195,2;111;1381;1;4942,1;HAYVAN;hayvan temasi;SCADA;0;0;0;DIREK;0
OMS-2023-008224;EVT-070234;MRS-F-095;MRS-F-095-D0197;TM-10;Bozyazi;kirsal;PLANSIZ;2023-07-16 17:45:00;2023-07-16 20:21:54;156,9;72;895;1;2574,5;HAYVAN;hayvan kaynakli kisa devre;SCADA;0;0;0;DIREK;0
OMS-2023-004058;EVT-034566;MRS-F-066;MRS-F-066-D0050;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-16 17:49:00;2023-07-16 22:41:30;292,5;204,7;2282;0;12237,2;DIGER;;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2023-009952;EVT-085021;MRS-F-108;MRS-F-108-D0081;TM-12;Mut;kirsal;PLANSIZ;2023-07-17 02:19:00;2023-07-17 05:08:06;169,1;118,3;505;0;1565,6;HAVA_KOSULLARI;firtina;SCADA;0;0;0;DIREK;0
OMS-2023-003204;EVT-027448;MRS-F-059;MRS-F-059-D0049;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-17 03:45:00;2023-07-17 06:40:09;175,15;28,7;668;0;2145;AGAC_TEMASI;agac dali temasi;SCADA;0;1;0;DIREK;0
OMS-2023-001041;EVT-008606;MRS-F-024;MRS-F-024-D0209;TM-02;Toroslar;kirsal;PLANSIZ;2023-07-17 13:29:00;2023-07-17 14:46:24;77,4;27;1402;1;1989,4;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2023-003051;EVT-026096;MRS-F-058;MRS-F-058-D0202;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-17 16:10:00;2023-07-17 19:13:48;183,8;33,9;694;0;2338,5;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-000290;EVT-002465;MRS-F-008;MRS-F-008-D0011;TM-01;Akdeniz;kentsel;PLANSIZ;2023-07-17 19:47:00;2023-07-17 21:00:42;73,7;26,3;1084;1;1464,7;HAVA_KOSULLARI;firtina;SCADA;0;0;0;DIREK;0
OMS-2023-008225;EVT-070235;MRS-F-095;MRS-F-095-D0046;TM-10;Bozyazi;kirsal;PLANSIZ;2023-07-17 22:38:00;2023-07-18 03:36:24;298,4;208,9;1132;1;6192,8;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2023-008524;EVT-072840;MRS-F-098;MRS-F-098-D0179;TM-10;Bozyazi;kirsal;PLANSIZ;2023-07-18 10:51:00;2023-07-18 14:41:36;230,6;85,9;799;0;3377,9;EKIPMAN_YASLANMA;iletken kopmasi (eskime);186_CAGRI;0;0;0;DIREK;0
OMS-2023-007186;EVT-061263;MRS-F-089;MRS-F-089-D0260;TM-08;Silifke;kirsal;PLANSIZ;2023-07-18 16:57:00;2023-07-18 19:38:18;161,3;45,6;1368;1;4045,4;DIGER;arastiriliyor;SCADA;0;0;0;DIREK;0
OMS-2023-002127;EVT-017817;MRS-F-044;MRS-F-044-D0450;TM-04;Mezitli;kirsal;PLANSIZ;2023-07-18 23:01:00;2023-07-19 00:41:24;100,4;40,6;1428;0;2628,5;HAYVAN;hayvan kaynakli kisa devre;SCADA;0;0;0;DIREK;0
OMS-2023-003205;EVT-027450;MRS-F-059;MRS-F-059-D0276;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-19 12:44:00;2023-07-19 19:25:06;401,1;86,7;1789;0;13155,4;EKIPMAN_YASLANMA;iletken kopmasi (eskime);SCADA;0;0;0;DIREK;0
OMS-2023-005480;EVT-046987;MRS-F-076;MRS-F-076-D0024;TM-07;Erdemli;kentsel;PLANSIZ;2023-07-19 13:17:00;2023-07-19 14:09:18;52,3;36,6;2461;0;2359,7;HAVA_KOSULLARI;firtina;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2023-000967;EVT-007971;MRS-F-023;MRS-F-023-T014;TM-02;Toroslar;kentsel;PLANSIZ;2023-07-20 06:15:00;2023-07-20 16:15:00;600;13,6;1875;1;20625;KABLO_ARIZASI;kablo basligi patlamasi;SAHA_EKIBI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-005181;EVT-044446;MRS-F-073;MRS-F-073-D0099;TM-07;Erdemli;kirsal;PLANSIZ;2023-07-20 08:10:00;2023-07-20 11:53:18;223,3;41,3;414;0;1694,8;IZOLATOR_ARIZASI;zincir izolator degisimi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-009489;EVT-081289;MRS-F-105;MRS-F-105-T007;TM-11;Anamur;kirsal;PLANSIZ;2023-07-20 21:41:00;2023-07-20 23:04:18;83,3;22,1;793;0;1211;ASIRI_YUKLENME;trafo asiri yuklenme;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-009370;EVT-080198;MRS-F-104;MRS-F-104-T002;TM-11;Anamur;kirsal;PLANSIZ;2023-07-20 21:46:00;2023-07-21 01:32:24;226,4;97;178;0;738,8;ASIRI_YUKLENME;trafo asiri yuklenme;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-004413;EVT-037886;MRS-F-068;MRS-F-068-D0201;TM-06;Camliyayla;kirsal;PLANSIZ;2023-07-20 22:49:00;2023-07-21 01:15:18;146,3;64,3;1400;0;3755;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-006493;EVT-055305;MRS-F-084;MRS-F-084-D0093;TM-08;Silifke;kirsal;PLANSIZ;2023-07-21 09:18:00;2023-07-21 15:55:30;397,5;122,6;1618;0;11791,2;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DIREK;0
OMS-2023-005182;EVT-044448;MRS-F-073;MRS-F-073-D0261;TM-07;Erdemli;kirsal;PLANSIZ;2023-07-21 14:46:00;2023-07-21 19:33:54;287,9;108,5;1465;0;7732,5;EKIPMAN_YASLANMA;DIREK CURUMESI;186_CAGRI;0;0;0;DIREK;0
OMS-2023-001293;EVT-010883;MRS-F-030;MRS-F-030-D0004;TM-03;Yenisehir;kentsel;PLANSIZ;2023-07-21 21:05:00;2023-07-21 23:47:06;162,1;13,1;2790;0;8291,4;EKIPMAN_YASLANMA;DIREK CURUMESI;186_CAGRI;0;0;0;DIREK;0
OMS-2023-000884;EVT-007315;MRS-F-021;MRS-F-021-D0006;TM-02;Toroslar;kentsel;PLANSIZ;2023-07-21 21:06:00;2023-07-21 22:43:48;97,8;9;6323;3;11337,1;AGAC_TEMASI;agac dali temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-001401;EVT-011616;MRS-F-032;MRS-F-032-D0018;TM-03;Yenisehir;kentsel;PLANSIZ;2023-07-21 23:07:00;2023-07-22 03:01:06;234,1;37,1;5267;2;22605,1;IZOLATOR_ARIZASI;izolator kirilmasi;SCADA;0;0;0;DIREK;0
OMS-2023-000416;EVT-003438;MRS-F-010;MRS-F-010-D0062;TM-01;Akdeniz;kirsal;PLANSIZ;2023-07-22 02:41:00;2023-07-22 04:30:30;109,5;57,4;2491;1;5000,7;AGAC_TEMASI;agac dali temasi;SCADA;0;0;0;DIREK;0
OMS-2023-000968;EVT-007972;MRS-F-023;MRS-F-023-T028;TM-02;Toroslar;kentsel;PLANSIZ;2023-07-22 08:36:00;2023-07-22 10:06:36;90,6;46,2;3714;1;6169;UCUNCU_SAHIS;kazi hasari;SAHA_EKIBI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-002128;EVT-017820;MRS-F-044;MRS-F-044-D0486;TM-04;Mezitli;kirsal;PLANSIZ;2023-07-22 10:16:00;2023-07-22 12:12:48;116,8;46,9;1015;0;2173,5;EKIPMAN_YASLANMA;eskimis iletken degisti;SCADA;0;0;0;DIREK;0
OMS-2023-900023;EVT-019796;MRS-F-045;MRS-F-045-D0022;TM-04;Mezitli;kirsal;PLANSIZ;2023-07-22 16:25:00;2023-07-22 19:53:48;208,8;92,5;692;0;2649;HAYVAN;kus temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-005751;EVT-049278;MRS-F-078;MRS-F-078-T020;TM-07;Erdemli;kentsel;PLANSIZ;2023-07-23 06:04:00;2023-07-23 11:28:18;324,3;31,8;5855;3;34810,9;KABLO_ARIZASI;KABLO EK YERI ARIZA;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-001339;EVT-011233;MRS-F-031;MRS-F-031-T032;TM-03;Yenisehir;kentsel;PLANSIZ;2023-07-23 10:11:00;2023-07-23 15:48:36;337,6;36,4;4977;2;30804,3;KABLO_ARIZASI;kablo basligi patlamasi;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-003903;EVT-033229;MRS-F-065;MRS-F-065-D0144;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-23 13:41:00;2023-07-23 17:10:18;209,3;101,2;221;0;848;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2023-005869;EVT-050258;MRS-F-080;MRS-F-080-D0065;TM-08;Silifke;kirsal;PLANSIZ;2023-07-23 14:08:00;2023-07-23 15:09:36;61,6;43,1;456;0;515;HAVA_KOSULLARI;FIRTINA;SCADA;0;0;0;DIREK;0
OMS-2023-005350;EVT-045875;MRS-F-074;MRS-F-074-D0036;TM-07;Erdemli;kirsal;PLANSIZ;2023-07-23 14:34:00;2023-07-23 17:23:12;169,2;42,1;120;0;372,2;HAVA_KOSULLARI;FIRTINA;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2023-002356;EVT-019797;MRS-F-045;MRS-F-045-D0350;TM-04;Mezitli;kirsal;PLANSIZ;2023-07-23 18:33:00;2023-07-23 21:26:00;173;120;174;0;551,9;HAYVAN;hayvan kaynakli kisa devre;SCADA;0;0;0;DIREK;0
OMS-2023-011347;EVT-096681;MRS-F-117;MRS-F-117-D0196;TM-13;Gulnar;kirsal;PLANSIZ;2023-07-23 22:19:00;2023-07-24 02:07:24;228,4;94,3;112;0;469;AGAC_TEMASI;agac dali temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-008925;EVT-076258;MRS-F-101;MRS-F-101-D0062;TM-11;Anamur;kirsal;PLANSIZ;2023-07-24 01:26:00;2023-07-24 04:17:18;171,3;46,5;1463;1;4594,6;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2023-004249;EVT-036386;MRS-F-067;MRS-F-067-D0255;TM-06;Camliyayla;kirsal;PLANSIZ;2023-07-24 13:46:00;2023-07-24 15:13:00;87;40,5;1025;0;1634,9;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2023-000885;EVT-007316;MRS-F-021;MRS-F-021-T047;TM-02;Toroslar;kentsel;PLANSIZ;2023-07-24 19:19:00;2023-07-24 21:25:54;126,9;10,4;1316;1;3061,7;DIGER;neden tespit edilemedi;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-006494;EVT-055306;MRS-F-084;MRS-F-084-D0229;TM-08;Silifke;kirsal;PLANSIZ;2023-07-24 23:54:00;2023-07-25 01:04:30;70,5;49,3;1650;0;2132,6;HAVA_KOSULLARI;firtina;SCADA;0;0;0;DIREK;0
OMS-2023-000212;EVT-001772;MRS-F-006;MRS-F-006-D0013;TM-01;Akdeniz;kentsel;PLANSIZ;2023-07-25 09:57:00;2023-07-25 11:45:12;108,2;75,8;2315;0;4592,2;DIGER;-;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2023-003390;EVT-029067;MRS-F-062;MRS-F-062-T024;TM-05;Tarsus;kentsel;PLANSIZ;2023-07-25 17:07:00;2023-07-25 17:40:30;33,5;19,7;2888;1;1773,7;HAYVAN;kus temasi;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-003568;EVT-030461;MRS-F-063;MRS-F-063-T002;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-25 23:39:00;2023-07-26 04:55:48;316,8;84,2;89;0;516,9;ASIRI_YUKLENME;sigorta atmasi yuk;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-008306;EVT-070925;MRS-F-096;MRS-F-096-T022;TM-10;Bozyazi;kentsel;PLANSIZ;2023-07-26 06:06:00;2023-07-26 06:58:42;52,7;36,1;3067;2;2963,2;ASIRI_YUKLENME;trafo asiri yuklenme;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-002914;EVT-024884;MRS-F-057;MRS-F-057-D0144;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-26 07:06:00;2023-07-26 10:26:24;200,4;44,6;983;0;3611,5;EKIPMAN_YASLANMA;travers korozyonu;SCADA;0;0;0;DIREK;0
OMS-2023-007363;EVT-062954;MRS-F-090;MRS-F-090-D0294;TM-08;Silifke;kirsal;PLANSIZ;2023-07-26 10:43:00;2023-07-26 15:16:06;273,1;82,7;185;0;926,3;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;0;0;DIREK;0
OMS-2023-005351;EVT-045878;MRS-F-074;MRS-F-074-D0046;TM-07;Erdemli;kirsal;PLANSIZ;2023-07-26 11:19:00;2023-07-26 13:49:18;150,3;25,7;252;0;694,4;IZOLATOR_ARIZASI;izolatr kirik;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2023-007818;EVT-066844;MRS-F-092;MRS-F-092-D0213;TM-09;Aydincik;kirsal;PLANSIZ;2023-07-26 17:36:00;2023-07-26 20:06:30;150,5;66,6;1314,5;1;3626,9;AGAC_TEMASI;Agac budandi hat temizlendi;186_CAGRI;0;0;1;DIREK;0
OMS-2023-002357;EVT-019800;MRS-F-045;MRS-F-045-D0305;TM-04;Mezitli;kirsal;PLANSIZ;2023-07-26 18:05:00;2023-07-26 20:26:36;141,6;97,2;346;0;898,2;HAYVAN;kus temasi;SCADA;0;0;0;DIREK;0
OMS-2023-007954;EVT-068127;MRS-F-093;MRS-F-093-T006;TM-09;Aydincik;kirsal;PLANSIZ;2023-07-26 23:17:00;2023-07-27 03:10:42;233,7;35;918;0;3933,2;ASIRI_YUKLENME;sigorta atmasi yuk;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-000636;EVT-005376;MRS-F-015;MRS-F-015-D0009;TM-02;Toroslar;kentsel;PLANSIZ;2023-07-27 04:21:00;2023-07-27 04:43:00;22;4,8;6383;0;2574,5;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2023-010900;EVT-092963;MRS-F-115;MRS-F-115-D0221;TM-13;Gulnar;kirsal;PLANSIZ;2023-07-27 10:51:00;2023-07-27 13:15:48;144,8;79,9;2013;1;5343,8;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-005352;EVT-045879;MRS-F-074;MRS-F-074-D0118;TM-07;Erdemli;kirsal;PLANSIZ;2023-07-27 12:10:00;2023-07-27 13:49:36;99,6;42,8;794;1;1449,8;IZOLATOR_ARIZASI;izolator kirilmasi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2023-005643;EVT-048339;MRS-F-077;MRS-F-077-D0255;TM-07;Erdemli;kirsal;PLANSIZ;2023-07-27 16:22:00;2023-07-27 21:15:00;293;78;749;0;4023,4;DIGER;arastiriliyor;SCADA;0;0;0;DIREK;0
OMS-2023-011552;EVT-098514;MRS-F-119;MRS-F-119-D0118;TM-13;Gulnar;kirsal;PLANSIZ;2023-07-27 22:22:00;2023-07-27 23:33:12;71,2;47,6;199;0;259,8;IZOLATOR_ARIZASI;zincir izolator degisimi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-011107;EVT-094750;MRS-F-116;MRS-F-116-D0254;TM-13;Gulnar;kirsal;PLANSIZ;2023-07-29 07:43:00;2023-07-29 12:56:06;313,1;219,2;648;0;3719,6;HAYVAN;kus;186_CAGRI;0;0;0;DIREK;0
OMS-2023-003206;EVT-027455;MRS-F-059;MRS-F-059-D0135;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-29 08:14:00;2023-07-29 09:17:30;63,5;44,5;1825;0;2124,6;HAYVAN;hayvan temasi;SCADA;0;0;0;DIREK;0
OMS-2023-000727;EVT-006111;MRS-F-017;MRS-F-017-D0003;TM-02;Toroslar;kentsel;PLANSIZ;2023-07-29 12:39:00;2023-07-29 14:12:24;93,4;29,8;5913;0;10125;UCUNCU_SAHIS;3.sahis hasari;186_CAGRI;0;0;0;DIREK;0
OMS-2023-003569;EVT-030465;MRS-F-063;MRS-F-063-D0143;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-29 15:09:00;2023-07-29 17:34:54;145,9;63,9;569;1;1522;HAYVAN;KEDI TRAFOYA GIRDI;SCADA;0;0;0;DIREK;0
OMS-2023-004250;EVT-036390;MRS-F-067;MRS-F-067-D0207;TM-06;Camliyayla;kirsal;PLANSIZ;2023-07-30 11:28:00;2023-07-30 14:55:00;207;38,8;863;0;3275,1;HAVA_KOSULLARI;kar yuku;SCADA;0;0;0;DIREK;0
OMS-2023-006680;EVT-056903;MRS-F-085;MRS-F-085-D0295;TM-08;Silifke;kirsal;PLANSIZ;2023-07-30 13:00:00;2023-07-30 16:14:48;194,8;63;175;0;625;EKIPMAN_YASLANMA;DIREK CURUMESI;186_CAGRI;0;0;0;DIREK;0
OMS-2023-006198;EVT-052742;MRS-F-082;MRS-F-082-D0012;TM-08;Silifke;kentsel;PLANSIZ;2023-07-30 13:47:00;2023-07-30 16:14:36;147,6;26,9;7151;1;19350,6;HAVA_KOSULLARI;kar yuku;186_CAGRI;0;0;0;DIREK;0
OMS-2023-006313;EVT-053860;MRS-F-083;MRS-F-083-D0231;TM-08;Silifke;kirsal;PLANSIZ;2023-07-30 20:48:00;2023-07-31 03:27:54;399,9;44,7;1116;1;8182;IZOLATOR_ARIZASI;izo. delinme;186_CAGRI;0;0;0;DIREK;0
OMS-2023-007364;EVT-062958;MRS-F-090;MRS-F-090-D0291;TM-08;Silifke;kirsal;PLANSIZ;2023-07-30 22:49:00;2023-07-31 01:44:09;175,15;92,4;514;1;1650,5;AGAC_TEMASI;Agac budandi hat temizlendi;SCADA;0;1;0;DIREK;0
OMS-2023-007595;EVT-064999;MRS-F-091;MRS-F-091-D0257;TM-08;Silifke;kirsal;PLANSIZ;2023-07-31 09:08:00;2023-07-31 11:12:36;124,6;27,9;614;0;1402,6;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SCADA;0;0;0;DIREK;0
OMS-2023-004598;EVT-039464;MRS-F-069;MRS-F-069-T007;TM-06;Camliyayla;kirsal;PLANSIZ;2023-07-31 11:36:00;2023-07-31 14:59:00;203;74,6;1563;0;5817;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;1
OMS-2023-003773;EVT-032178;MRS-F-064;MRS-F-064-D0343;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-31 11:40:00;2023-07-31 14:41:42;181,7;113,1;1873;1;6239,3;AGAC_TEMASI;agac dali temasi;SCADA;0;0;0;DIREK;0
OMS-2023-002915;EVT-024887;MRS-F-057;MRS-F-057-T010;TM-05;Tarsus;kirsal;PLANSIZ;2023-07-31 16:24:00;2023-07-31 19:46:33;202,55;85,2;1267;0;4704,9;ASIRI_YUKLENME;trafo asiri yuklenme;186_CAGRI;0;1;1;DAGITIM_TRAFOSU;0
OMS-2023-006991;EVT-059615;MRS-F-088;MRS-F-088-D0110;TM-08;Silifke;kirsal;PLANSIZ;2023-07-31 16:28:00;2023-07-31 21:29:30;301,5;47,4;1841;1;10176,1;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2023-009953;EVT-085037;MRS-F-108;MRS-F-108-D0191;TM-12;Mut;kirsal;PLANSIZ;2023-08-01 17:33:00;2023-08-01 21:01:24;208,4;105,5;737;0;2815,8;HAVA_KOSULLARI;ruzgar-hat sallanmasi;186_CAGRI;0;1;0;DIREK;0
OMS-2023-010213;EVT-087179;MRS-F-110;MRS-F-110-D0139;TM-12;Mut;kirsal;PLANSIZ;2023-08-01 22:01:00;2023-08-02 01:38:36;217,6;69,7;1649;1;6578,4;AGAC_TEMASI;dal temas?;186_CAGRI;0;0;0;DIREK;0
OMS-2023-004972;EVT-042646;MRS-F-072;MRS-F-072-D0258;TM-07;Erdemli;kirsal;PLANSIZ;2023-08-01 23:56:00;2023-08-02 01:21:42;85,7;38,8;2231;1;3505,3;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2023-003289;EVT-028295;MRS-F-060;MRS-F-060-D0078;TM-05;Tarsus;kirsal;PLANSIZ;2023-08-02 08:39:00;2023-08-02 11:31:00;172;53,4;261;0;823;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2023-002662;EVT-022593;MRS-F-052;MRS-F-052-D0016;TM-05;Tarsus;kentsel;PLANSIZ;2023-08-02 09:15:00;2023-08-02 10:12:24;57,4;16,3;3324;1;3498;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2023-004729;EVT-040770;MRS-F-070;MRS-F-070-D0126;TM-07;Erdemli;kirsal;PLANSIZ;2023-08-02 11:55:00;2023-08-02 14:25:18;150,3;29,9;738;0;2033,6;HAVA_KOSULLARI;kar yuku;SCADA;0;0;0;DIREK;0
OMS-2023-006314;EVT-053862;MRS-F-083;MRS-F-083-D0044;TM-08;Silifke;kirsal;PLANSIZ;2023-08-02 12:49:00;2023-08-02 16:30:36;221,6;97,3;192;0;780;UCUNCU_SAHIS;3.sahis hasari;186_CAGRI;0;0;0;DIREK;0
OMS-2023-009682;EVT-082869;MRS-F-106;MRS-F-106-D0064;TM-11;Anamur;kirsal;PLANSIZ;2023-08-02 15:04:00;2023-08-02 16:31:06;87,1;19,8;897;1;1432,4;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2023-004251;EVT-036394;MRS-F-067;MRS-F-067-D0003;TM-06;Camliyayla;kirsal;PLANSIZ;2023-08-02 19:12:00;2023-08-02 22:03:18;171,3;54,9;2405;1;7552,9;IZOLATOR_ARIZASI;izolator kirik;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2023-006199;EVT-052746;MRS-F-082;MRS-F-082-T042;TM-08;Silifke;kentsel;PLANSIZ;2023-08-03 12:04:00;2023-08-03 15:08:00;184;26,2;7810;1;26345,7;KABLO_ARIZASI;KABLO EK YERI ARIZA;SCADA;0;1;0;DAGITIM_TRAFOSU;0
OMS-2023-006681;EVT-056904;MRS-F-085;MRS-F-085-D0234;TM-08;Silifke;kirsal;PLANSIZ;2023-08-03 18:39:00;2023-08-03 22:52:06;253,1;177,2;210;0;974,4;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SCADA;0;0;0;DIREK;0
OMS-2023-011108;EVT-094757;MRS-F-116;MRS-F-116-T002;TM-13;Gulnar;kirsal;PLANSIZ;2023-08-05 07:56:00;2023-08-05 10:19:00;143;94,5;1354;1;3549,7;ASIRI_YUKLENME;ASIRI YUK;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2023-008525;EVT-072853;MRS-F-098;MRS-F-098-D0105;TM-10;Bozyazi;kirsal;PLANSIZ;2023-08-05 14:51:00;2023-08-05 18:21:54;210,9;79,3;862;0;3332,9;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DIREK;0
OMS-2023-010901;EVT-092969;MRS-F-115;MRS-F-115-T017;TM-13;Gulnar;kirsal;PLANSIZ;2023-08-05 16:40:00;2023-08-05 20:02:33;202,55;128,3;2409;1;8945,6;ASIRI_YUKLENME;ASIRI YUK;186_CAGRI;0;1;0;DAGITIM_TRAFOSU;0
OMS-2023-003570;EVT-030467;MRS-F-063;MRS-F-063-D0110;TM-05;Tarsus;kirsal;PLANSIZ;2023-08-06 05:17:00;2023-08-06 08:16:24;179,4;61,1;572;1;1881,3;HAVA_KOSULLARI;kar yuku;SCADA;0;0;0;DIREK;0
OMS-2023-002129;EVT-017832;MRS-F-044;MRS-F-044-D0382;TM-04;Mezitli;kirsal;PLANSIZ;2023-08-06 11:29:00;2023-08-06 14:24:09;175,15;268,4;1652;0;5304,7;AGAC_TEMASI;agc. temasi;186_CAGRI;0;1;0;DIREK;0
OMS-2023-004252;EVT-036398;MRS-F-067;MRS-F-067-D0343;TM-06;Camliyayla;kirsal;PLANSIZ;2023-08-06 16:53:00;2023-08-06 19:53:36;180,6;57,6;2480;1;8211,3;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2023-003053;EVT-026113;MRS-F-058;MRS-F-058-D0001;TM-05;Tarsus;kirsal;PLANSIZ;2023-08-07 07:33:00;2023-08-07 12:35:42;302,7;44,4;311;0;1725,9;AGAC_TEMASI;AGAC TEMASI;186_CAGRI;0;0;0;DIREK;0
OMS-2023-000549;EVT-004685;MRS-F-013;MRS-F-013-T007;TM-01;Akdeniz;kentsel;PLANSIZ;2023-08-07 10:51:00;2023-08-07 12:33:06;102,1;37,2;4435;1;8301,6;EKIPMAN_YASLANMA;DIREK CURUMESI;SCADA;0;1;0;DAGITIM_TRAFOSU;1
OMS-2023-002630;EVT-022264;MRS-F-051;MRS-F-051-T022;TM-05;Tarsus;kentsel;PLANSIZ;2023-08-07 14:11:00;2023-08-07 16:58:24;167,4;40,1;1085;1;3329,9;EKIPMAN_YASLANMA;iletken kopmasi (eskime);186_CAGRI;0;0;0;DAGITIM_TRAFOSU;1
OMS-2023-003052;EVT-026112;MRS-F-058;MRS-F-058-D0124;TM-05;Tarsus;kirsal;PLANSIZ;2023-08-07 22:24:00;2023-08-08 01:12:30;168,5;34,6;682;0;2106,8;HAYVAN;KEDI TRAFOYA GIRDI;186_CAGRI;0;0;0;DIREK;0
OMS-2023-003207;EVT-027460;MRS-F-059;MRS-F-059-D0014;TM-05;Tarsus;kirsal;PLANSIZ;2023-08-07 22:49:00;2023-08-08 00:44:24;115,4;68;1834;0;3880,1;HAVA_KOSULLARI;FIRTINA;SCADA;0;0;0;DIREK;0
OMS-2023-010731;EVT-091575;MRS-F-114;MRS-F-114-D0039;TM-12;Mut;kirsal;PLANSIZ;2023-08-08 01:04:00;2023-08-08 03:59:09;175,15;28,3;905;1;2906;AGAC_TEMASI;Agac budandi hat temizlendi;186_CAGRI;0;1;0;DIREK;0
